#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
#########################################;;;;;;;;;;;x
#  Division Description                  ;;;;;;;;;;;x
#########################################;;;;;;;;;;;x
LDESC_NUCLEAR_SUBMARINE;Nuclear Submarine;Sous-marin nucléaire;Sottomarino Nucleare;Submarino nuclear;Atom Uboot;Atom. okr. podw.;;Àòîìíàÿ ïîäëîäêà;;;x
#;;;;;;;;;;;x
LDESC_ARTILLERY;Artillery pieces will increase the 'Soft Attack' capability of your units, inflicting more damage on Infantry and Motorized units.;Des pièces d’artillerie augmentent la capacité d’attaque de vos unités sur cible non-blindée, causant ainsi plus de dégâts à l’infanterie et aux unités motorisées.;I pezzi d'artiglieria aumentano la caratteristica Attacco leggero delle tue unità, infliggendo danni maggiori alla fanteria e alle unità motorizzate.;Las piezas de artillería aumentarán el 'ataque antipersonal' de tus unidades e infligirán más daño a las de infantería y las motorizadas.;Artillerieteile erhöhen die 'Soft Attack'-Attribute Ihrer Einheiten wodurch sie Infanterie- und motorisierte Einheiten stärker beschädigen können.;Artyleria zwiêksza atrybuty 'ataku przeciw sile ¿ywej' jednostek, co umozliwia zadanie wiêkszych obra¿eñ piechocie i jednostkom zmotoryzowanym.;;Àðòèëëåðèéñêèå îðóäèÿ ïîâûøàþò ïîêàçàòåëü âàøèõ âîéñê ïî ïðîòèâîïåõîòíîé àòàêå, ïðè÷èíÿÿ áîëüøèé óùåðá âðàæåñêîé ïåõîòå è ìîòîðèçîâàííûì ÷àñòÿì.;;;x
LDESC_SP_ARTILLERY;SP, or Self-Propelled, Artillery gives your armored and mechanized units an additional punch against enemy infantry while not reducing the speed of those units as much as normal artillery.;L’artillerie AM, ou automoteur, donne à vos unités blindées et mécanisées plus d’impact contre l’infanterie ennemie, sans avoir à réduire leur vitesse autant que vous ne le feriez avec une artillerie normale.;L’Artiglieria AP o a propulsione fornisce alle tue unità corazzate e meccanizzate ulteriore vigore contro la fanteria nemica, senza però ridurre la velocità di queste unità come farebbe la comune artiglieria.;La artillería APr (o autopropulsada) proporciona a tus unidades blindadas y mecanizadas más fuerza contra la infantería enemiga sin reducir la velocidad de dichas unidades tanto como haría la artillería normal.;Selbstangetriebene Artillerie erhöht die Schlagkraft Ihrer gepanzerten und mechanisierten Einheiten gegenüber feindlicher Infanterie und beeinträchtigt ihre Geschwindigkeit der Einheiten weniger als mit normaler Artillerie. ;S-b czyli artyleria samobie¿na daje jednostkom pancernym i zmechanizowanym dodatkow¹ si³ê ognia przeciwko wrogiej piechocie, a jednoczeœnie nie ogranicza ich szybkoœci tak, jak  ma to miejsce w przypadku zwyk³ej artylerii.;;Ñàìîõîäíûå àðòèëëåðèéñêèå óñòàíîâêè (ÑÀÓ) ïîâûøàþò ïîêàçàòåëü âàøèõ âîéñê ïî ïðîòèâîïåõîòíîé àòàêå, ïðè ýòîì íå ñíèæàÿ èõ ñêîðîñòü òàê ñèëüíî, êàê ýòî äåëàåò îáû÷íàÿ àðòèëëåðèÿ.;;;x
LDESC_ROCKET_ARTILLERY;Rocket Artillery gives your units an added capability against soft units. Rockets are an area weapon, saturating an area with explosions, and are thus most effective against Infantry concentrations.;L’artillerie de missiles donne à vos unités des capacités supplémentaires contre les unités légères. Les missiles sont des armes de secteur, qui saturent d’explosions une zone particulière , ils sont de cette manière plus efficaces contre les concentrations d’infanterie.;L’Artiglieria lanciamissili conferisce alle tue unità capacità aggiuntive contro le unità leggere. I missili sono un’arma in grado di bombardare a tappeto una zona e sono quindi efficaci perlopiù contro le concentrazioni di fanteria.;La artillería lanzacohetes proporciona a tus unidades más capacidad contra unidades blandas. Los cohetes son armas de área que saturan de explosiones una zona, por lo que resultan más eficaces contra las concentraciones de infantería.;Raketenartillerie erhöht die 'Soft Attack'-Attribute Ihrer Einheiten. Raketen sind Bereichswaffen, die ein Gebiet mit Explosionen bedecken und deshalb äußerst wirksam gegen eine Infanterie-Konzentration sind.;Artyleria rakietowa zwiêksza zdolnoœci ataku jednostek przeciwko sile ¿ywej. Rakiety s¹ broni¹ strefow¹, dok³adnie wype³niaj¹ pole ra¿enia eksplozjami i w zwi¹zku z tym s¹ najbardziej efektywne przeciwko zgrupowaniom piechoty.;;Áóêñèðóåìûå ðåàêòèâíûå ñèñòåìû çàëïîâîãî îãíÿ (ÐÑÇÎ) óñèëèâàþò ïðîòèâîïåõîòíóþ àòàêó âàøèõ âîéñê. Ðàêåòû ÐÑÇÎ áüþò ïî ïëîùàäÿì, ýôôåêòèâíî óíè÷òîæàÿ ñîñðåäîòî÷åíèÿ âðàæåñêîé ïåõîòû.;;;x
LDESC_SP_ROCKET_ARTILLERY;SP, or Self-Propelled, Rocket Artillery gives your armored and mechanized units added capability against soft units such as infantry. They are very effective against enemy infantry, and do not reduce the speed of your fast units like normal rocket artillery.;L’artillerie de missiles AM, ou automotorisée, donne à vos unités blindées et mécanisées des capacités supplémentaires contre les unités légères, comme l’infanterie. Elles sont particulièrement efficaces contre l’infanterie ennemie, et ne réduisent pas la vitesse de vos unités rapides comme c’est normalement le cas avec l’artillerie de missiles normale.;L’Artiglieria AP (a propulsione) o Artiglieria a propulsione lanciamissili conferisce alle tue unità corazzate e meccanizzate capacità aggiuntive contro le unità leggere come la fanteria. Sono molto efficaci contro la fanteria nemica, senza ridurre la velocità delle tue unità veloci come l’artiglieria lanciamissili normale.;La artillería lanzacohetes APr (o autopropulsada) proporciona a tus unidades blindadas y mecanizadas una capacidad adicional contra unidades blandas, como la infantería. Son muy eficaces contra la infantería enemiga y no reducen la velocidad de tus unidades rápidas como hace la artillería lanzacohetes normal.;Selbstangetriebene Raketenartillerie erhöht die 'Soft Attack'-Attribute Ihrer gepanzerten und mechanisierten Einheiten gegen Infanterie. Sie ist sehr wirksam gegen feindliche Infanterie und verlangsamt die Geschwindigkeit Ihrer Einheit nicht so sehr wie mit normaler Raketenartillerie.;S-b czyli samobie¿na artyleria rakietowa, zwiêksza zdolnoœci ataku jednostek pancernych i zmechanizowanych w atakach przeciwko sile ¿ywej. Jest ona bardzo efektywna przeciwko wrogiej piechocie, a jednoczeœnie nie ogranicza szybkoœci jednostek tak, jak normalna artyleria rakietowa.;;Ñàìîõîäíûå ðåàêòèâíûå ñèñòåìû çàëïîâîãî îãíÿ (ÐÑÇÎ) ïîâûøàþò ïðîòèâîïåõîòíóþ àòàêó âàøèõ âîéñê, íî íå çàìåäëÿþò èõ òàê ñèëüíî, êàê áóêñèðóåìûå ÐÑÇÎ.;;;x
LDESC_TANK_DESTROYER;Tank Destroyers are similar to normal Tanks. The difference is that they don't have a rotating turret, and mount most of their armor to the front. They give your units an added capability against hard targets such as enemy armor.;Les chasseurs de chars sont construits sur les mêmes principes que les chars normaux. La plus grosse différence réside dans le fait qu’ils ont une tourelle statique, et que le plus gros du blindage est à l’avant. Ils donnent à vos unités des capacités supplémentaires contre les cibles blindées, comme les blindés ennemis.;I Distruttori di carro sono costruiti in base agli stessi principi dei carri normali. La principale differenza sta nella torretta statica e nella disposizione frontale della maggior parte della corazza. Conferiscono alle tue unità capacità aggiuntive contro bersagli pesanti come le corazze nemiche.;Los cazacarros se construyen siguiendo los mismos principios que los carros de combate normales. La mayor diferencia es que tienen una torreta fija y que la mayor parte de su blindaje se pone delante. Proporcionan a tus unidades una mayor capacidad contra objetivos duros, como el blindaje enemigo.;Jagdpanzer werden genauso wie normale Panzer gebaut. Der größte Unterschied besteht darin, dass sie einen statischen Panzerturm haben und ihre Panzerung größtenteils an der Vorderseite angebracht ist. Sie erhöhen die Fähigkeit Ihrer Einheiten gegenüber harten Angriffszielen, wie z.B. feindlichen Panzern.;Niszczyciele czo³gów s¹ budowane w oparciu o te same zasady, co typowe czo³gi. Zasadnicz¹ ró¿nic¹ jest ich nieruchoma wie¿a i nacisk na opancerzenie przednie. Niszczyciele czo³gów zwiêkszaj¹ jednostkom wartoœæ 'ataku przeciw sile pancernej', a co za tym idzie zdolnoœæ atakowania celów pancernych.;;Ñàìîõîäíûå ïðîòèâîòàíêîâûå îðóäèÿ (ÑÏÎ) ïîñòðîåíû íà òîì æå ïðèíöèïå, ÷òî è òàíêè, íî ó íèõ îòñóòñòâóåò áàøíÿ è óñèëåíà ëîáîâàÿ áðîíÿ, ÷òî äåëàåò èõ ýôôåêòèâíûìè ïðîòèâ òàêèõ öåëåé, êàê âðàæåñêèå òàíêè.;;;x
LDESC_LIGHT_ARMOR_BRIG;Light Armor gives your units an added capability against hard targets such as enemy armor. Light Tanks are fast, evasive and therefore hard to kill using the more cumbersome heavy tanks. They use their mobility to strike at weaker armor on the sides and rear of heavier tanks.;Les blindés légers donnent à vos unités des capacités supplémentaires contre les cibles blindées, comme les blindés ennemis. Les chars légers sont rapides et peuvent faire des manœuvres d’évitement ,  les chars lourds et encombrants ont donc plus de difficultés à les détruire. Ils utilisent cet avantage pour tirer sur le blindage normal plus léger des flancs et de l’arrière.;La Corazza leggera conferisce alle tue unità capacità aggiuntive contro bersagli pesanti come le corazze nemiche. I Carri leggeri sono veloci e sfuggenti e perciò difficili da distruggere per gran parte dei lenti carri pesanti. Questa caratteristica viene sfruttata per colpire le corazze più deboli dai lati e quelle normali dal retro.;Los blindados ligeros proporcionan a tus unidades una mayor capacidad contra objetivos duros, como por ejemplo los blindados enemigos. Los carros de combate ligeros son rápidos, maniobrables y, por tanto, difíciles de destruir para los carros pesados, menos maniobreros. Se aprovechan de eso para golpear el blindaje más ligero de los lados y en la trasera del blindaje normal.;Leichte Panzer erhöhen die Fähigkeit Ihrer Einheit gegen harte Angriffsziele, wie z.B. feindliche Panzer. Leichte Panzer sind wendig und deshalb äußerst schwer durch die langsamen, schweren Panzer zu vernichten. Dieser Vorteil wird ausgenutzt, indem die leichten Panzer normale Panzer von der Seite und von hinten angreifen.;Lekkie czo³gi umo¿liwiaj¹ jednostkom walkê z trudnymi celami, takimi jak wrogie czo³gi. Lekkie czo³gi s¹ szybkie i maj¹ du¿¹ zdolnoœæ manewrowania, a przez to s¹ trudne do zniszczenia dla wiêkszych i wolniejszych czo³gów ciê¿kich. Korzystaj¹ z tej zdolnoœci, aby atakowaæ wrogie czo³gi od ty³u i z boków - tam, gdzie ich pancerz jest najs³abszy. ;;Ëåãêèå òàíêè óñèëèâàþò ïðîòèâîòàíêîâóþ àòàêó âàøèõ âîéñê. Ëåãêèå òàíêè áûñòðû, ìàíåâðåííû, è ìîãóò èñïîëüçîâàòü ñâîå ïðåèìóùåñòâî, ÷òîáû çàéòè âî ôëàíã áîëåå íåïîâîðîòëèâûì òÿæåëûì òàíêàì è ïîðàçèòü èõ â áîðò, ãäå áðîíÿ ñëàáåå.;;;x
LDESC_HEAVY_ARMOR;Heavy Armor gives your units a considerable boost in both hard and soft attack. Heavy Tanks are used when breaking enemy lines, being extremely hard to kill. But they slow your units down and require considerable amounts of supplies and fuel.;Les blindés lourds donnent à vos unités un bonus considérable aux stat. d’attaques anti-personnelles et antichar. Les chars lourds servent à briser les lignes ennemies, et sont extrêmement difficiles à détruire. Pour ce qui est des inconvénients, ils ralentissent vos unités et consomment des quantités énormes en approvisionnement et carburant.;La Corazza pesante conferisce alle tue unità un potenziamento notevole sia negli attacchi pesanti che in quelli leggeri. I Carri pesanti sono utilizzati per rompere le linee nemiche e sono molto difficili da distruggere. Il loro difetto, d’altra parte, è quello di rallentare le unità e di consumare grandi quantità di rifornimenti e carburante.;Los blindados pesados proporcionan a tus unidades un refuerzo considerable tanto en ataques duros como blandos. Como son extremadamente difíciles de destruir, los carros de combate pesados se usan para romper las líneas enemigas. Como punto flaco, ralentizan a tus unidades y requieren cantidades considerables de suministros y combustible.;Schwere Panzer haben einen bedeutenden Vorteil sowohl gegen weiche als auch harte Angriffsziele. Schwere Panzer werden dazu verwendet, die feindlichen Linien zu durchbrechen und sind schwer zu vernichten. Sie verlangsamen allerdings Ihre Einheiten und verbrauchen enorm viel Nachschub und Treibstoff. ;Ciê¿kie czo³gi znacznie podnosz¹ si³ê ognia, zarówno przeciw sile ¿ywej, jak i pancernej. Jako jednostki bardzo trudne do zniszczenia, s¹ one wykorzystywane do prze³amywania linii wroga. Ich wad¹ jest jednak spowolnienie pozosta³ych jednostek, a ponadto wymagaj¹ one znacz¹cych iloœci paliwa i zaopatrzenia.;;Òÿæåëûå òàíêè äàþò âàøèì âîéñêàì ïðåèìóùåñòâà â ïðîòèâîïåõîòíîé è ïðîòèâîòàíêîâîé àòàêå. Îíè îáëàäàþò ìîùíîé áðîíåé è ýôôåêòèâíû â ïðîðûâå ëèíèè îáîðîíû ïðîòèâíèêà. Îäíàêî îíè ñíèæàþò ñêîðîñòü âàøèõ âîéñê è ïîòðåáëÿþò áîëüøîå êîëè÷åñòâî ïðèïàñîâ è òîïëèâà.;;;x
LDESC_SUPER_HEAVY_ARMOR;Super Heavy Armor is the ultimate shock weapon. Nearly impossible to kill, they give horrendous bonuses to your units' hard and soft attack values. They also consume enormous amounts of supplies and fuel, and slow your units to a crawl.;Les blindés ultra-lourds représentent l’arme de choc suprême. Quasi-impossibles à détruire, ils donnent des bonus monstres aux valeurs d’attaques antichars et antipersonnelles de vos unités. Ils consomment également une somme invraissemblable de carburant et d’approvisionnement, et ralentissent vos unités à tel point qu’elle font quasiment du sur-place.;La Corazza ultra-pesante è l’arma in grado di infliggere il colpo di grazia. Praticamente impossibile da distruggere, conferisce bonus altissimi agli attacchi pesanti e leggeri delle tue unità. Consuma d’altro canto enormi quantità di rifornimenti e carburante e rallenta moltissimo le tue unità.;Los blindados superpesados son el arma de choque definitiva. Casi imposibles de destruir, dan unas bonificaciones enormes a los valores de ataque anticarro y antipersonal de tus unidades. También consumen inmensas cantidades de suministros y combustible y ralentizan mucho a tus unidades.;Superschwere Panzer sind die absoluten Schocker. Sie sind fast nicht zu vernichten und geben Ihrer Einheit zusätzliche Boni für harte und weiche Angriffsziele. Sie verbrauchen unglaublich viel Nachschub und Treibstoff und bringen die Geschwindigkeit Ihrer Einheiten fast auf Null. ;Bardzo ciê¿kie czo³gi s¹ ostateczn¹ broni¹ uderzeniow¹. S¹ niemal niezniszczalne, zaœ ich si³a ognia w ogromnym stopniu wspomaga ataki innych jednostek. Bardzo ciê¿kie czo³gi zu¿ywaj¹ jednak potworne iloœci zaopatrzenia i paliwa oraz spowalniaj¹ pozosta³e jednostki do ¿ó³wiego tempa;;Ñâåðõòÿæåëûå òàíêè - àáñîëþòíîå îðóæèå ïðîðûâà. Áóäó÷è ïðàêòè÷åñêè íåóÿçâèìûìè, îíè äàþò îãðîìíûå ïðåèìóùåñòâà êàê â ïðîòèâîïåõîòíîé àòàêå, òàê è â ïðîòèâîòàíêîâîé àòàêå. Íî îíè ïîòðåáëÿþò îãðîìíîå êîëè÷åñòâî òîïëèâà è ïðèïàñîâ, à òàêæå ñèëüíî ñíèæàþò ñêîðîñòü âàøèõ âîéñê.;;;x
LDESC_ARMORED_CAR;Armored Cars are wheeled vehicles, typically with light armour and modest weaponry. They give your units an added capability against soft targets, being most effective against supply trucks and rear area troops.;Les véhicules blindés sont tout simplement des chars sans blindage et mitrailleuse. Ils apportent à vos unités des capacités supplémentaires contre les cibles non-blindées.;Le Vetture corazzate sono sostanzialmente carri privi di corazza e dotati di cannoni. Conferiscono alle tue unità capacità aggiuntive contro i bersagli leggeri.;Los vehículos blindados son básicamente carros de combate sin blindaje de importancia ni ametralladoras montadas. Proporcionan a tus unidades mayor capacidad contra objetivos blandos.;Panzerwagen sind Radfahrzeuge mit leichter Panzerung und moderater Bewaffnung. Sie erhöhen die Fähigkeit Ihrer Einheit gegen weiche Angriffsziele.;Pojazdy pancerne to w zasadzie czo³gi pozbawione grubszego pancerza i wyposa¿one w CKMy. Zwiêkszaj¹ zdolnoœci ataku jednostek przeciwko sile ¿ywej.;;Áðîíåâèêè - ýòî êîëåñíûå ìàøèíû ñ ëåãêîé áðîí¸é è âîîðóæåíåì êàê ó ëåãêèõ òàíêîâ. Óñèëÿò âàøó àòàêó ïðîòèâ ïåõîòû è íåáðîíèðîâàíûõ öåëåé.Îíè ýôôåêòèâíû ïðîòèâ ãðóçâèêîâ ñíàáæåíèÿ è â ðåéäàõ ïî òûëàì ïðîòèâíèêà.;;;x
LDESC_ANTITANK;Anti-Tank weapons will increase the 'Hard Attack' capability of your units, making them more effective against Armoured and Mechanized units.;Des armes antichars augmentent la capacité d’attaque de vos unités sur cible blindée, causant ainsi plus de dégâts aux unités blindées et mécanisées.;Le armi anticarro aumentano la caratteristica Attacco pesante delle tue unità, infliggendo danni maggiori alle unità corazzate e meccanizzate.;Las armas anticarro aumentarán los atributos de 'ataque anticarro' de tus unidades e infligirán más daño a las unidades blindadas y mecanizadas.;Panzerabwehrwaffen erhöhen die 'Hard Attack'-Attribute Ihrer Einheiten wodurch diese gepanzerte und mechanisierte Einheiten stärker beschädigen können.;Broñ przeciwpancerna zwiêksza atrybuty 'ataku przeciw sile pancernej' jednostek, powoduj¹c wiêksze zniszczenia wœród jednostek pancernych i zmechanizowanych.;;Ïðîòèâîòàíêîâîå îðóæèå ïîâûñèò ïîêàçàòåëü âàøèõ âîéñê ïî ïðîòèâîòàíêîâîé àòàêå, ïðè÷èíÿÿ áîëüøèé óùåðá òàíêîâûì è ìåõàíèçèðîâàííûì ÷àñòÿì.;;;x
LDESC_ANTIAIR;Anti-Aircraft weapons will increase the 'Air Attack' capability of your units, so that they inflict more damage on Aircraft.;Des armes anti-air augmentent la capacité d’attaque de vos unités dans les combats aériens, causant ainsi plus de dégâts aux différents types d’avions.;I pezzi contraerei aumentano la caratteristica Attacco aereo delle tue unità, infliggendo danni maggiori ai velivoli.;Las armas antiaéreas aumentarán los atributos de 'ataque aéreo' de tus unidades e infligirán más daño a las aeronaves.;FLAKs erhöhen die 'Luftangriff''-Attribute Ihrer Einheiten wodurch diese Flugzeuge stärker beschädigen können.;Broñ przeciwlotnicza zwiêksza atrybuty 'ataku przeciwlotniczego' jednostek, powoduj¹c wiêksze zniszczenia wœród samolotów wroga.;;Çåíèòíîå îðóæèå ïîâûñèò ïîêàçàòåëü âàøèõ âîéñê ïî ïðîòèâîâîçäóøíîé àòàêå, ïðè÷èíÿÿ áîëüøèé óùåðá âîåííî-âîçäóøíûì ñèëàì.;;;x
LDESC_ENGINEER;Engineer Brigades help crossing rivers, making the process quicker and reducing disorganisation.;Les brigades de génie augmentent la capacité de l’unité à laquelle ils appartiennent lorsqu’elle traverse des rivières, ils écourtent ainsi la durée du processus et réduisent les risques de désorganisation de l’unité.;Le brigate genieri aumentano l'abilità nell'attraversare i fiumi delle unità di cui fanno parte, rendendo l'operazione più veloce e riducendo la disorganizzazione.;Las brigadas de ingenieros aumentarán la capacidad para franquear ríos de su unidad, haciendo que sea más rápido y reduciendo la desorganización producida.;Pionierbrigaden sind wichtig bei der Überquerung von Flüssen. Sie beschleunigen das Ganze erheblich und verringern auch den Verlust der Organisation.;Brygady in¿ynieryjne powiêkszaj¹ atrybuty jednostkom, którym s¹ one przypisane, podczas przeprawy przez wodê. Przyspieszaj¹ proces przeprawy i redukuj¹ dezorganizacjê wœród jednostek.;;Èíæåíåðíûå áðèãàäû ïîçâîëÿò ÷àñòè, ê êîòîðîé îíè ïðèêðåïëåíû, áûñòðåå ôîðñèðîâàòü ðåêè ïðè ìåíüøåì ñíèæåíèè îðãàíèçîâàííîñòè ñîåäèíåíèÿ.;;;x
LDESC_POLICE;Police Brigades are good at suppressing partisans and rebels.;Les brigades de police excellent quand il s’agit d’éliminer des partisans et des rebelles.;Le Brigate polizia sono efficaci nella repressione di partigiani e ribelli.;Las brigadas de policía son buenas para contener a partisanos y rebeldes.;Polizeibrigaden lasen sich hervorragend zur Unterdrückung von Partisanen und Rebellen einsetzen.;Brygady ¿adnarmerii dobrze radz¹ sobie z obezw³adnianiem partyzantów i rebeliantów.;;Ïîëèöåéñêèå áðèãàäû ýôôåêòèâíû ïðè ïîäàâëåíèè ïîâñòàíöåâ è â áîðüáå ñ ïàðòèçàíàìè.;;;x
LDESC_CAG;Carrier Air Groups represent the complement of planes stationed on carriers. They are usually a mix of fighters, torpedo and dive bombers which provide both protection for the carrier and allow it to strike enemy ships at a large distance.;Les EAN, ou escadrilles aéro-navales, sont le complément des avions stationnés sur les porte-avions. Il s’agit généralement d’un mélange de chasseurs, de bombardiers torpilleurs et de bombardiers en piqué qui protègent généralement le porte-avion et lui donnent plus d’impact contre les navires ennemis éloignés.;I CAG o gruppi di Supporto aereo ravvicinato rappresentano il complemento dei velivoli parcheggiati sulle portaerei. Sono solitamente composti da caccia aerosiluranti e bombardieri verticali sia per fornire protezione alla portaerei che per infliggere danni alle navi nemiche a lunga distanza.;Los GAE o grupos aeronavales embarcados son las dotaciones de aviones destinadas a los portaaviones. Normalmente son una mezcla de cazas, bombarderos torpederos y verticales que proporcionan protección al portaaviones, así como más garra para combatir barcos enemigos a grandes distancias. ;Flugzeugträgerstaffeln repräsentieren alle Flugzeuge, die auf den Trägern eingesetzt werden. Sie bestehen in der Regel aus Jägern, Torpedo- und Sturzkampfbombern, welche den Träger schützen und feindliche Schiffe auf große Distanz angreifen können.;CAG, czyli lotnicze grupy pok³adowe, s¹ zespo³ami samolotów stacjonuj¹cych na lotniskowcach. S¹ to zwykle formacje z³o¿one z myœliwców, bombowców okrêtowych i samolotów pionowego startu i l¹dowania, wykorzystywanych zarówno do obrony samego lotniskowca, jak i do ataków przeciwko odleg³ym celom.;;ÀÓÃ, èëè Àâèàíîñíûå Óäàðíûå Ãðóïïû, ïðåäñòàâëÿþò ñîáîé ñîåäèíåíèå ñàìîëåòîâ, ðàçìåùåííûõ íà ïàëóáàõ àâèàíîñöåâ. Îáû÷íî â íèõ âêëþ÷àþò èñòðåáèòåëè, òîðïåäîíîñöû è áîìáàðäèðîâùè, îïðåäåëÿþùèõ çàùèòíóþ è àòàêóþùóþ ìîùü àâèàíîñöà.;;;x
#;;;;;;;;;;;x
LDESC_NAVAL_ASW;Improvements in both Sonar and ASW weaponry improve this ships ability to find and sink submarines.;Les améliorations du sonar et de l'armements de lutte anti-sous-marine embarqués améliorent sa capacité à détecter et couler les sous-marins hostiles.;Migliori strumenti sonar e anti-sommergibili rendono questa nave più efficace nello scovare i sommergibili e affondarli.;Las mejoras en Sonar y armamento antisubmarino mejoran la habilidad de estas naves de encontrar y hundir submarinos.;Verbesserungen bei Sonar und UAW erhöhen die Fähigkeit von Schiffen, U-Boote aufzuspüren und zu versenken;Usprawnienia sonaru i broni ZOP zwiêkszaj¹ skutecznoœæ tego okrêtu w znajdywaniu i zatapianiu okretów podwodnych.;Melhorias tanto em Sonar e armamento GAS, melhora a capacidade dos navios para localizar e afundar os submarinos.;Óñîâåðøåíñòâîâàííûå ãèäðîëîêàòîðû è ïðîòèâîëîäî÷íîå âîîðóæåíèå ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ ïîäëîäêàìè.;;;x
LDESC_NAVAL_ANTI_AIR_S;Improvements to anti aircraft armaments and targeting technology make this ship better at engaging enemy aircraft.;L'amélioration des armements de défense contre aéronefs du navire ainsi que leurs systèmes de visée rendent ce navire plus apte a affronter des avions ennemis.;Migliori antiaeree e tecnologie di puntamento rendono questa nave più efficace nell'abbattere gli aerei nemici.;Las mejoras en el armamento antiaéreo y en la tecnología para apuntar hacen a esta nave mejor al enfrentarse a los aviones enemigos.;Die neue Luftabwehr verbessert die Fähigkeit von Schiffen, Luftangriffe abzuwehren;Usprawnienia uzbrojenia przeciwlotniczego i przyrz¹dów celownicych zwiêkszaj¹ skutecznoœæ tego okrêtu w zwalczaniu samolotów wroga.;Melhorias no armamento anti aeronave e tecnologia de segmentação, faz os navios melhores contra aviões inimigos.;Óñîâåðøåíñòâîâàííîå çåíèòíîå âîîðóæåíèÿ è ñèñòåìû ïðèöåëèâàíèÿ ïîâûøàþò âîçìîæíîñòè ýòîãî êîðàáëÿ â áîðüáå ñ ñàìîëåòàìè ïðîòèâíèêà.;;;x
LDESC_NAVAL_RADAR_S;Improved surface search radar allows this ship to better find enemy naval units and convoys. ;L'amélioration du radiorepérage du navire lui permet de decouvrir plus aisément les navires et convois ennemis.;Migliori radar rendono questa nave più efficace nel trovare navi e convogli nemici.;La mejora del radar de búsqueda de superficie permiten a esta nave encontrar a las naves y convoyes enemigos más fácilmente.;Verbessertes Überwasserradar erhöht die Fähigkeit von Schiffen, feindliche Schiffe und Konvois zu finden;Usprawniony radar pozwoli temu okrêtowi ³atwiej odnajdywaæ wrogie jednostki morskie i konwoje.;Radar melhorado de busca de superfície permite que aos navios encontrar unidades inimigas navais e comboios.;Óñîâåðøåíñòâîâàííàÿ ÐËÑ ïîçâîëÿåò ýòîìó êîðàáëþ ÷àùå îáíàðóæèâàòü âðàæåñêèå êîðàáëè è êîíâîè.;;;x
LDESC_NAVAL_FIRE_CONTROLL_S;The use of mechanical computers to calculate and update firing solutions allows this naval unit to fire further and more accurately.;L'utilisation de calculatrices méchaniques pour calculer et mettre à jour les solutions de tir donnent à ce navire une meilleure précision de tir.;L'uso di computer meccanici per il calcolo delle soluzioni di tiro permettono a questa nave di sparare più lontano e più accuratamente.;El uso de computadoras mecánicas para calcular y actualizar soluciones de disparo permiten a esta unidad naval disparar más lejos y con más precisión.;Durch den Einsatz von Computern wird die Zielgenauigkeit der Schiffe erhöht;U¿ycie komputerów mechanicznych do kalkulacji podczas celowania pozwoli temu okrêtowi strzelaæ dalej i celniej.;O uso de computadores mecânicos para calcular e atualizar as soluções que unidades navais dispararem ainda mais e com mais precisão;Èñïîëüçîâàíèå ìåõàíè÷åñêèõ âû÷èñëèòåëüíûõ óñòðîéñòâ äëÿ ðàñ÷åòà è êîððåêòèðîâêè äàííûõ äëÿ ñòðåëüáû ïîçâîëÿåò ýòîìó êîðàáëþ ñòðåëÿòü äàëüøå è òî÷íåå.;;;x
LDESC_NAVAL_IMPROVED_HULL_S;The focusing of armor in key locations and the addition of more watertight compartments will improve the survivability of this ship.;L'attention apportée au blindage aux points clefs et l'ajout de nouveaux compartiements imperméables améliorent la viabilité du navire.;La corazzatura di punti chiave e l'aggiunta di altri compartimenti stagni miglioreranno ulteriormente la resistenza di questa nave.;La concentración del blindaje en lugares clave y la adición de más compartimentos estancos mejorará la capacidad de supervivencia de esta nave.;Durch den Einsatz von verbesserter Panzerung und wasserdichten Abteilungen ist das Schiff schwerer zu versenken;Pogrubienie pancerza w kluczowych punktach i zwiêkszenie szczelnoœci zwiêkszy odpornoœæ tego okrêtu.;A concentração de armadura em posições-chave e da adição de mais compartimentos estanques irá melhorar a capacidade de sobrevivência do navio.;Óñèëåííîå áðîíèðîâàíèå êëþ÷åâûõ ó÷àñòêîâ êîðïóñà è äîïîëíèòåëüíûå âîäîíåïðîíèöàåìûå ïåðåáîðêè ïîâûøàåò æèâó÷åñòü ýòîãî êîðàáëÿ.;;;x
